offer_id,offer_uid,offer_type,offer_pledge,offer_pledge_alt,offer_url,img_logo_url,update_time,bank_id,bank_uid,bank_type,bank_name,img_logo_url_alt,idx_license,bank_url,bank_phone,bank_address,bank_code,currency,url_with_details,rateMin,rateMax,meta_rateRange,amountMin,amountMax,meta_amountRange,termMin,termMax,periodFromNotation,periodToNotation,meta_termUnit,product_hash,is_actual,start_time,end_time,rateRange,fullCreditRateMin,fullCreditRateMax,amountRange,termUnit,issuanceCostMin,issuanceCostMax,annualServiceMin,annualServiceMax,cashWithdrawalsAtAtms,cashWithdrawalsAtOtherBankAtms,initialFeeMin,initialFeeMax
16843,320603,credit,Пенсионный (с обеспечением),Пенсионный (с обеспечением),https://www.banki.ru/products/credits/credit/3206/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,18.12.2025 17:43,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/3206/,22.5,22.5,,50000,400000,,397,1095,13m,3y,,486451619b10d3457f2d6f84be75d5997e53eab3afd3c0da24073cde35999fa6,True,2026-01-07 13:39:00,,"22,5%",,,50 000–400 000 ₽,4,,,,,,,,
17251,519003,credit,Экспресс,Экспресс,https://www.banki.ru/products/credits/credit/5190/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,18.12.2025 16:58,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/5190/,25.0,31.0,,30000,300000,,397,1095,13m,3y,,2a4ed4d1841846bc5335dec7c2c7a932f16bb2599040fef9502a70aa2395bcd6,True,2026-01-07 13:39:00,,25–31%,,,30 000–300 000 ₽,4,,,,,,,,
16842,320503,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/3205/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,18.12.2025 17:43,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/3205/,27.0,27.0,,50000,400000,,397,1095,13m,3y,,9e97411a7c8ed65326eccca048ecf6fb15f0c1dacbfd0acdfbf7c3d6f90fad4d,True,2026-01-07 13:39:00,,27%,,,50 000–400 000 ₽,4,,,,,,,,
19412,502403,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/5024/,,08.12.2025 18:40,192887,1928871,bank,Тимер Банк,,1581,timerbank.ru,8 800 100-66-77 ,"115054, г. Москва, ул. Бахрушина, д. 23, стр. 2
",timerbank,RUB,https://www.banki.ru/products/credits/credit/5024/,21.0,22.0,,300000,7000000,,365,5475,1y,15y,,c7740a6d98ed59a7f0fb698a570a0b571756043fc009068df00a2024cc311053,True,2026-01-07 13:39:00,,21–22%,,,300 000–7 000 000 ₽,4,,,,,,,,
19493,20108103,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201081/,,22.12.2025 14:02,6208,62081,bank,Банк «ЦентроКредит»,,121,www.ccb.ru,+7 (495) 956-86-26,"119017, Москва, ул. Пятницкая, д. 31/2, стр. 1",ccb,RUB,https://www.banki.ru/products/credits/credit/201081/,16.0,26.0,,1000000,200000000,,31,1825,1m,5y,,996e7911d774614b53c005608d5f404d2170acae23fd01d338b5fcc99d394e49,True,2026-01-07 13:39:00,,16–26%,,,1 000 000–200 000 000 ₽,4,,,,,,,,
19493,20108103,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201081/,,19.12.2025 16:03,6208,62081,bank,Банк «ЦентроКредит»,,121,www.ccb.ru,+7 (495) 956-86-26,"119017, Москва, ул. Пятницкая, д. 31/2, стр. 1",ccb,RUB,https://www.banki.ru/products/credits/credit/201081/,16.5,26.5,,1000000,200000000,,31,1825,1m,5y,,6d6bfa539f4f4dad479268915221c0453cff3dde5cc3c524dcbf0fa9041bd5f1,True,2026-01-07 13:39:00,,"16,5–26,5%",,,1 000 000–200 000 000 ₽,4,,,,,,,,
19768,20115103,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/201151/,https://cdn.banki.ru/cdn/bank/7292_mobile_logo_url.png,19.11.2025 13:11,7292,72921,bank,Московский кредитный банк (МКБ),https://cdn.banki.ru/cdn/bank/7292_mobile_logo_url.png,1978,www.mkb.ru,8 800 100-48-88,"107045, г. Москва, Луков пер., д. 2, стр. 1
",mkb,RUB,https://www.banki.ru/products/credits/credit/201151/,22.0,23.0,,500000,70000000,,365,10950,1y,30y,,e1e1accbc9e0ab7d0870bbf0b9d3680bb408c8d144590b1df5f8447a713f8308,True,2026-01-07 13:39:00,,22–23%,,,500 000–70 000 000 ₽,4,,,,,,,,
19393,466203,credit,Наличные под залог,Наличные под залог,https://www.banki.ru/products/credits/credit/4662/,https://cdn.banki.ru/cdn/bank/619_mobile_logo_url.png,17.12.2025 12:43,619,6191,bank,Банк Жилищного Финансирования,https://cdn.banki.ru/cdn/bank/619_mobile_logo_url.png,3138,www.bgfbank.ru,8 800 555-00-26,"121357, г. Москва, ул. Верейская, д. 29, стр. 134
",bgfbank,RUB,https://www.banki.ru/products/credits/credit/4662/,19.8,59.99,,450000,30000000,,2555,9125,7y,25y,,800f09c9865890c0f670bcc238881654bdf3f649d0f9c96a95caf1cf86943c11,True,2026-01-07 13:39:00,,"19,8–59,99%",,,450 000–30 000 000 ₽,4,,,,,,,,
19373,419403,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/4194/,,01.11.2025 13:29,195613,1956131,bank,Банк «Торжок»,,933,www.kb-tub.ru,+7 (48251) 9-17-30,"172002, Тверская обл., г. Торжок, пл. Ананьина, д. 3
",kb-tub,RUB,https://www.banki.ru/products/credits/credit/4194/,22.5,23.5,,10000,100000000,,31,1095,1y,3y,,77412a852e8dd5b0b036f647e5a5305176cc56755f624b5f6ca7de786670e062,True,2026-01-07 13:39:00,,"22,5–23,5%",,,10 000–100 000 000 ₽,4,,,,,,,,
17199,511603,credit,На любые цели (для бюджетников),На любые цели (для бюджетников),https://www.banki.ru/products/credits/credit/5116/,,28.11.2025 16:43,195613,1956131,bank,Банк «Торжок»,,933,www.kb-tub.ru,+7 (48251) 9-17-30,"172002, Тверская обл., г. Торжок, пл. Ананьина, д. 3",kb-tub,RUB,https://www.banki.ru/products/credits/credit/5116/,18.0,18.5,,10000,100000000,,365,1825,1y,5y,,ff8c8d18bb8a78ed9fa9d58ecd18fcaf00e1423ce7dcce2a70116fcc5e049638,True,2026-01-07 13:39:00,,"18–18,5%",,,10 000–100 000 000 ₽,4,,,,,,,,
18152,20111103,credit,На любые цели (под поручительство),На любые цели (под поручительство),https://www.banki.ru/products/credits/credit/201111/,https://cdn.banki.ru/cdn/bank/193976_mobile_logo_url.png,02.12.2025 14:55,193976,1939761,bank,Уралпромбанк,https://cdn.banki.ru/cdn/bank/193976_mobile_logo_url.png,2964,www.uralprombank.ru,+7 (351) 239-65-65,"454090, г. Челябинск, ул. Свободы, д. 97
",uralprombank,RUB,https://www.banki.ru/products/credits/credit/201111/,28.5,30.5,,30000,200000,,31,1095,1y,3y,,238b0482826ccc9791e2d3829c3c7f85119bf52ec90e37a501c1c93c802f8a10,True,2026-01-07 13:39:00,,"28,5–30,5%",,,30 000–200 000 ₽,4,,,,,,,,
18111,20109903,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201099/,https://cdn.banki.ru/cdn/bank/194883_mobile_logo_url.png,12.12.2025 18:22,194883,1948831,bank,Банк «Нальчик»,https://cdn.banki.ru/cdn/bank/194883_mobile_logo_url.png,695,www.bnal.ru,+7 (8662) 44-05-34,"360022, Кабардино-Балкарская Республика, г. Нальчик, ул. Толстого, д. 77",nalchik,RUB,https://www.banki.ru/products/credits/credit/201099/,24.0,30.3,,10000,5000000,,92,1825,3m,5y,,228c19d44c531ac9f57eac16dc1081b083f54ad3b2a17fe7457d40459bf4311e,True,2026-01-07 13:39:00,,"24–30,3%",,,10 000–5 000 000 ₽,4,,,,,,,,
17052,464703,credit,Стандартный (под поручительство),Стандартный (под поручительство),https://www.banki.ru/products/credits/credit/4647/,https://cdn.banki.ru/cdn/bank/189266_mobile_logo_url.png,02.12.2025 14:50,189266,1892661,bank,ИК Банк,https://cdn.banki.ru/cdn/bank/189266_mobile_logo_url.png,1732,www.icbru.ru,+7 (843) 238-03-39,"420043, г. Казань, ул. Вишневского, д. 24
",tatinvestbank,RUB,https://www.banki.ru/products/credits/credit/4647/,23.0,23.0,,100000,1000000,,397,1095,13m,3y,,22fbd509888516d027714148e881d3cb6092f90de8f827171a1f9b59a3c8db0e,True,2026-01-07 13:39:00,,23%,,,100 000–1 000 000 ₽,4,,,,,,,,
17138,500003,credit,Стандартный,Стандартный,https://www.banki.ru/products/credits/credit/5000/,https://cdn.banki.ru/cdn/bank/189266_mobile_logo_url.png,02.12.2025 14:49,189266,1892661,bank,ИК Банк,https://cdn.banki.ru/cdn/bank/189266_mobile_logo_url.png,1732,www.icbru.ru,+7 (843) 238-03-39,"420043, г. Казань, ул. Вишневского, д. 24
",tatinvestbank,RUB,https://www.banki.ru/products/credits/credit/5000/,24.0,24.0,,100000,500000,,397,1095,13m,3y,,591325875f3129e8b02d1ff65b920d1d90ec0a4362566ec8ffaac5bbe5b166cf,True,2026-01-07 13:39:00,,24%,,,100 000–500 000 ₽,4,,,,,,,,
19492,20107903,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201079/,,11.12.2025 18:26,195691,1956911,bank,БАНК «КУРГАН»,,2568,www.bank45.ru,+7 (3522) 60-04-10,"640000, г. Курган, ул. Гоголя, д. 78",kurgan,RUB,https://www.banki.ru/products/credits/credit/201079/,24.0,35.0,,100000,15000000,,183,1825,6m,5y,,71de266ea3c867c195a1a2cf7679648981626f49938dd380dbae8f7c08b5ba5a,True,2026-01-07 13:39:00,,24–35%,,,100 000–15 000 000 ₽,4,,,,,,,,
17036,459503,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/4595/,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,18.12.2025 18:29,5348,53481,bank,Инго Банк,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,2307,www.ingobank.ru,8 800 100-33-22,"127030, г. Москва, ул. Сущевская, д. 27, стр. 1
",ingobank,RUB,https://www.banki.ru/products/credits/credit/4595/,8.5,41.5,,50000,3000000,,365,2555,1y,7y,,65cbb8e9a2e8a59503b62ad55c924d1930a366ea05b4091c6d90f7b05c82234b,True,2026-01-07 13:39:00,,"8,5–41,5%",,,50 000–3 000 000 ₽,4,,,,,,,,
19813,20115303,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/201153/,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,18.12.2025 18:32,5348,53481,bank,Инго Банк,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,2307,www.ingobank.ru,8 800 100-33-22,"127030, г. Москва, ул. Сущевская, д. 27, стр. 1
",ingobank,RUB,https://www.banki.ru/products/credits/credit/201153/,23.5,25.0,,500000,7000000,,365,5475,1y,15y,,f10baf8967c52bc28b82adb0cecdb98dfd1c96011450153175c27bd881cdf1fe,True,2026-01-07 13:39:00,,"23,5–25%",,,500 000–7 000 000 ₽,4,,,,,,,,
19508,20111903,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201119/,https://cdn.banki.ru/cdn/bank/191932_mobile_logo_url.png,05.12.2025 18:37,191932,1919321,bank,Северный Народный Банк,https://cdn.banki.ru/cdn/bank/191932_mobile_logo_url.png,2721,www.sevnb.ru,+7 (8212) 40-97-25,"167000, Республика Коми, г. Сыктывкар, ул. Первомайская, д. 68
",sevnb,RUB,https://www.banki.ru/products/credits/credit/201119/,20.5,28.0,,100000,5000000,,31,1825,1m,5y,,b5fb859be8c770e8fe32e241e5a17641ed7367e43a410e8572b2928a59422d36,True,2026-01-07 13:39:00,,"20,5–28%",,,100 000–5 000 000 ₽,4,,,,,,,,
19508,20111903,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201119/,https://cdn.banki.ru/cdn/bank/191932_mobile_logo_url.png,10.11.2025 18:59,191932,1919321,bank,Северный Народный Банк,https://cdn.banki.ru/cdn/bank/191932_mobile_logo_url.png,2721,www.sevnb.ru,+7 (8212) 40-97-25,"167000, Республика Коми, г. Сыктывкар, ул. Первомайская, д. 68
",sevnb,RUB,https://www.banki.ru/products/credits/credit/201119/,24.0,31.0,,100000,5000000,,31,1825,1m,5y,,1e1c814b8c2de57811f4066b752d22ea861fb5565a60d2100293ce726c1088a9,True,2026-01-07 13:39:00,,24–31%,,,100 000–5 000 000 ₽,4,,,,,,,,
16798,207303,credit,2+2,2+2,https://www.banki.ru/products/credits/credit/2073/,https://cdn.banki.ru/cdn/bank/189235_mobile_logo_url.png,03.12.2025 15:55,189235,1892351,bank,БСТ-Банк,https://cdn.banki.ru/cdn/bank/189235_mobile_logo_url.png,2883,www.bstbank.ru,+7 (3843) 77-88-88,"654041, Кемеровская обл., г. Новокузнецк, ул. Кутузова, д. 31
",bstbank,RUB,https://www.banki.ru/products/credits/credit/2073/,28.9,28.9,,20000,500000,,31,1825,1m,5y,,1a4162109157970fb60898c0206318dc3b9ee0444275ac007466c3998abb4c0c,True,2026-01-07 13:39:00,,"28,9%",,,20 000–500 000 ₽,4,,,,,,,,
16804,257503,credit,Под поручительство,Под поручительство,https://www.banki.ru/products/credits/credit/2575/,https://cdn.banki.ru/cdn/bank/189235_mobile_logo_url.png,03.12.2025 15:55,189235,1892351,bank,БСТ-Банк,https://cdn.banki.ru/cdn/bank/189235_mobile_logo_url.png,2883,www.bstbank.ru,+7 (3843) 77-88-88,"654041, Кемеровская обл., г. Новокузнецк, ул. Кутузова, д. 31
",bstbank,RUB,https://www.banki.ru/products/credits/credit/2575/,28.9,28.9,,20000,500000,,365,1825,1y,5y,,fedaa2415dc81d66b1a65bfa7f47fa5e6403aed64bce3850b7576d59f62db1ec,True,2026-01-07 13:39:00,,"28,9%",,,20 000–500 000 ₽,4,,,,,,,,
16826,293503,credit,Максимум возможностей (с обеспечением),Максимум возможностей (с обеспечением),https://www.banki.ru/products/credits/credit/2935/,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,02.12.2025 17:59,196690,1966901,bank,Новокиб,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,1747,www.novokib.ru,+7 (3843) 32-21-11,"654080, Кемеровская область-Кузбасс, г. Новокузнецк, ул. Свердлова, д. 7
",novokib,RUB,https://www.banki.ru/products/credits/credit/2935/,24.0,24.0,,500001,5000000,,397,1825,13m,5y,,a59ac93abd33cfc322b9a51568160556d2300fa3f59f7ba1b0d8ee8a4957d083,True,2026-01-07 13:39:00,,24%,,,500 001–5 000 000 ₽,4,,,,,,,,
17010,446203,credit,Максимум возможностей ,Максимум возможностей ,https://www.banki.ru/products/credits/credit/4462/,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,02.12.2025 17:58,196690,1966901,bank,Новокиб,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,1747,www.novokib.ru,+7 (3843) 32-21-11,"654080, Кемеровская область-Кузбасс, г. Новокузнецк, ул. Свердлова, д. 7
",novokib,RUB,https://www.banki.ru/products/credits/credit/4462/,25.0,30.0,,50000,500000,,396,1825,13m,5y,,7927d992cd6f5670c8eca0f63d8ddea6526d9ad0e2e3b989bd45ae0118df6d03,True,2026-01-07 13:39:00,,25–30%,,,50 000–500 000 ₽,4,,,,,,,,
16827,293703,credit,Пенсионер,Пенсионер,https://www.banki.ru/products/credits/credit/2937/,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,02.12.2025 18:00,196690,1966901,bank,Новокиб,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,1747,www.novokib.ru,+7 (3843) 32-21-11,"654080, Кемеровская область-Кузбасс, г. Новокузнецк, ул. Свердлова, д. 7
",novokib,RUB,https://www.banki.ru/products/credits/credit/2937/,25.0,30.0,,50000,300000,,397,1095,13m,3y,,b12289f7985de36f7462dd3e61a5c5415fe4dc18c311544d7dc417e82b475de0,True,2026-01-07 13:39:00,,25–30%,,,50 000–300 000 ₽,4,,,,,,,,
17003,441303,credit,На образование,На образование,https://www.banki.ru/products/credits/credit/4413/,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,02.12.2025 17:50,196690,1966901,bank,Новокиб,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,1747,www.novokib.ru,+7 (3843) 32-21-11,"654080, Кемеровская область-Кузбасс, г. Новокузнецк, ул. Свердлова, д. 7
",novokib,RUB,https://www.banki.ru/products/credits/credit/4413/,27.0,27.0,,100000,500000,,397,3650,13m,10y,,35500a8c7e81a3ff2f12e80cda9ba4a770c5491e2f980211a6ab203d315e261f,True,2026-01-07 13:39:00,,27%,,,100 000–500 000 ₽,4,,,,,,,,
17108,491603,credit,Экспресс,Экспресс,https://www.banki.ru/products/credits/credit/4916/,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,02.12.2025 17:51,196690,1966901,bank,Новокиб,https://cdn.banki.ru/cdn/bank/196690_mobile_logo_url.png,1747,www.novokib.ru,+7 (3843) 32-21-11,"654080, Кемеровская область-Кузбасс, г. Новокузнецк, ул. Свердлова, д. 7
",novokib,RUB,https://www.banki.ru/products/credits/credit/4916/,30.0,30.0,,100000,100000,,1095,1095,3y,3y,,8269d2fe156c3abaef5a192e1d8c9c614b552da8049b19cde6f142a0dfe8102c,True,2026-01-07 13:39:00,,30%,,,100 000 ₽,4,,,,,,,,
16810,270303,credit,Оптимальный бюджетный,Оптимальный бюджетный,https://www.banki.ru/products/credits/credit/2703/,,10.11.2025 13:42,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2703/,26.0,26.0,,50000,1000000,,397,1825,13m,5y,,11db8d25cc973fe5e076aca056166682ab6177619cd12c63bb063e846b933b10,True,2026-01-07 13:39:00,,26%,,,50 000–1 000 000 ₽,4,,,,,,,,
16811,270403,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/2704/,,10.11.2025 13:39,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2704/,26.0,26.0,,50000,500000,,397,1825,13m,5y,,18eff875eff10cab00e5c360419ba1055a78a4c47928a16f1868f786cee12558,True,2026-01-07 13:39:00,,26%,,,50 000–500 000 ₽,4,,,,,,,,
16942,398703,credit,Пенсионный Плюс,Пенсионный Плюс,https://www.banki.ru/products/credits/credit/3987/,,10.11.2025 13:40,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/3987/,26.0,26.0,,50000,500000,,397,1825,13m,5y,,044312c0c7d45c9131687c2b960717b3cd6417a0c401ebc068158c70bb2ea0d5,True,2026-01-07 13:39:00,,26%,,,50 000–500 000 ₽,4,,,,,,,,
16809,270203,credit,Оптимальный лайт,Оптимальный лайт,https://www.banki.ru/products/credits/credit/2702/,,10.11.2025 13:42,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2702/,29.0,29.0,,50000,1000000,,397,1825,13m,5y,,f1b9f287e711bb8275f6cbdbc100ead1ef218642a23341ee2b8025eee4927c7b,True,2026-01-07 13:39:00,,29%,,,50 000–1 000 000 ₽,4,,,,,,,,
16810,270303,credit,Оптимальный бюджетный,Оптимальный бюджетный,https://www.banki.ru/products/credits/credit/2703/,,03.12.2025 19:05,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2703/,25.0,25.0,,50000,1000000,,397,1825,13m,5y,,e9f25b0d89e817c1edf7e380dacf1282fba2ba6129c34663b0962cebe7c4d6c8,True,2026-01-07 13:39:00,,25%,,,50 000–1 000 000 ₽,4,,,,,,,,
16811,270403,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/2704/,,03.12.2025 18:36,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2704/,25.0,25.0,,50000,500000,,397,1825,13m,5y,,5ff821819b6b62ecce9159f3f64f8abe5df2bf45cd3c4e5a45aed5b7431aeb90,True,2026-01-07 13:39:00,,25%,,,50 000–500 000 ₽,4,,,,,,,,
16942,398703,credit,Пенсионный Плюс,Пенсионный Плюс,https://www.banki.ru/products/credits/credit/3987/,,03.12.2025 18:51,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/3987/,25.0,25.0,,50000,500000,,397,1825,13m,5y,,ef5fa78c85c2d93b07d54d53a0d2e77b314751e0848708f51e304bb400a45026,True,2026-01-07 13:39:00,,25%,,,50 000–500 000 ₽,4,,,,,,,,
16809,270203,credit,Оптимальный лайт,Оптимальный лайт,https://www.banki.ru/products/credits/credit/2702/,,03.12.2025 18:58,195188,1951881,bank,Банк «Венец»,,524,www.venets-bank.ru,8 800 707-55-99,"432071, г. Ульяновск, ул. Марата, д. 19
",venetsbank,RUB,https://www.banki.ru/products/credits/credit/2702/,27.0,27.0,,50000,1000000,,397,1825,13m,5y,,a5bd6781facd24510bdbbeb2c8e74807c0f7571d43346ca238fccc835c2c2234,True,2026-01-07 13:39:00,,27%,,,50 000–1 000 000 ₽,4,,,,,,,,
19498,20109603,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201096/,,01.11.2025 15:00,194197,1941971,bank,Банк «Приобье»,,537,www.priobye.ru,+7 (3466) 61-10-10,"628616, Ханты-Мансийский АО — Югра, г. Нижневартовск, просп. Победы, д. 18а
",priobye,RUB,https://www.banki.ru/products/credits/credit/201096/,22.0,25.0,,50000,1000000,,31,1825,1m,5y,,38bfb0e03018bec6c61f390debac138a46b121171a9d28968b443b51c312a750,True,2026-01-07 13:39:00,,22–25%,,,50 000–1 000 000 ₽,4,,,,,,,,
19374,419503,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/4195/,https://cdn.banki.ru/cdn/bank/192855_mobile_logo_url.png,11.12.2025 18:44,192855,1928551,bank,Банк «Ермак»,https://cdn.banki.ru/cdn/bank/192855_mobile_logo_url.png,1809,www.bankermak.ru,+7 (3466) 49-50-00,"628624, Ханты-Мансийский автономный округ — Югра, г. Нижневартовск, ул. Мира, д. 68",ermak,RUB,https://www.banki.ru/products/credits/credit/4195/,16.0,17.0,,50000,10000000,,92,3650,2y,10y,,cf70ba0f3fa045876ad63c45f841fafc9471fb75a4b363797334aa734729e9c3,True,2026-01-07 13:39:00,,16–17%,,,50 000–10 000 000 ₽,4,,,,,,,,
19498,20109603,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201096/,,12.12.2025 18:49,194197,1941971,bank,Банк «Приобье»,,537,www.priobye.ru,+7 (3466) 61-10-10,"628616, Ханты-Мансийский АО — Югра, г. Нижневартовск, просп. Победы, д. 18а",priobye,RUB,https://www.banki.ru/products/credits/credit/201096/,20.5,23.5,,50000,1000000,,31,1825,1m,5y,,2a9b3e4d6cf0ba13a30609a0ccfe88be22067d76883e91d041b630dc32bcd8a0,True,2026-01-07 13:39:00,,"20,5–23,5%",,,50 000–1 000 000 ₽,4,,,,,,,,
18171,20112103,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201121/,https://cdn.banki.ru/cdn/bank/191915_mobile_logo_url.png,05.11.2025 15:43,191915,1919151,bank,Профильный Банк,https://cdn.banki.ru/cdn/bank/191915_mobile_logo_url.png,2103,www.profitbank.ru,+7 (4152) 30-53-05,"107078, г. Москва, ул. Садовая-Спасская, д. 28
",mkpb,RUB,https://www.banki.ru/products/credits/credit/201121/,,35.5,,50000,3000000,,730,2555,6y,7y,,8137e912428f1f6a5559cab949ae7b3f8ff7ed6bbade541368da43f7971be5f4,True,2026-01-07 13:39:00,,"35,5%",,,50 000–3 000 000 ₽,4,,,,,,,,
18530,20112403,credit,На любые цели для бюджетников,На любые цели для бюджетников,https://www.banki.ru/products/credits/credit/201124/,https://cdn.banki.ru/cdn/bank/191915_mobile_logo_url.png,05.11.2025 15:46,191915,1919151,bank,Профильный Банк,https://cdn.banki.ru/cdn/bank/191915_mobile_logo_url.png,2103,www.profitbank.ru,+7 (4152) 30-53-05,"107078, г. Москва, ул. Садовая-Спасская, д. 28
",mkpb,RUB,https://www.banki.ru/products/credits/credit/201124/,,28.0,,50000,3000000,,730,2555,6y,7y,,9cda610d474ffeb2673a176314fd7b5c9fca0888be53bb741c427a4c04abfe0c,True,2026-01-07 13:39:00,,28%,,,50 000–3 000 000 ₽,4,,,,,,,,
